what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1584518554996
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1584518556798
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584518556859
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1584518556867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518556916
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1584518556924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1584518556924
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518560266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518571354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1584518572704
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1584518572989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1584518573150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1584518573308
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1584518574984
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1584518580148
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1584518580264
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1584518580268
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1584518580269
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1584518580269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518580604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518605936
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584518628308
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584518628363
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584518629778
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584518632708
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1584518635328
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1584518641407
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584518643405
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1584518643566
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584518644384
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1584518645007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518645310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518647104
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1584518647165
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584518647192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518657324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518661054
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584518667445
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1584518669123
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1584518669125
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518670500
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518672291
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1584518672650
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1584518672656
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584518674909
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1584518675111
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1584518675118
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584518699293
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1584518702154
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584518703910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518714929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518717817
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1584518718112
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584518720115
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1584518720338
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584518724746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518754309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518755879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518761051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518791264
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584518791284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1584518801939
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584518805254
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518807489
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518810250
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1584518813646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518813930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518816871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518825249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518827060
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1584518827355
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584518829277
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1584518829502
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584518833845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518883171
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518884517
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584518884535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584518886535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584519282656
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584519282671
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584519284867
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1584519286773
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584519288969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584519290850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584519293933
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1584519293940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1584519293940
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584519293991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1584519297432
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584519300031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584519318637
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584519322219
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584519322270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1584519325361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1584519326862
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1584519329085
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584519329370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584519390040
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584519397950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584519403058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584519404822
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1584519405136
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584519407129
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1584519407303
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584519411737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584519432628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584519450141
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584519450154
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584519513683
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584519516241
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1584519518700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584519523418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584519534397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584519535967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584521812381
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584521817084
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584521829592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1584521831948
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1584521838178
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584521845863
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584521848354
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1584521864977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1584521889605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584521893827
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.hover.forwardMacroExpansion",1584521914383
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.hover.forwardMacroExpansion",1584521917829
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.hover.forwardMacroExpansion",1584521918914
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.hover.forwardMacroExpansion",1584521920080
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.hover.forwardMacroExpansion",1584521920931
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.hover.forwardMacroExpansion",1584521922142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584521923109
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1584521930942
opened,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1584521931009
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1584521931028
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.search.finddecl",1584521931173
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584521931519
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1584521933791
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584521935259
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1584521941381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584521964610
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584521998182
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584521998208
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1584522005120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1584522006307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1584522007792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1584522011320
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1584522012430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522012714
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522016586
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584522056334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522067555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522069379
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1584522069683
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584522071677
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1584522071857
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584522075791
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1584522104776
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1584522106541
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1584522106564
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1584522107213
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584522118232
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584522127651
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1584522127690
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584522130163
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584522130224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522131600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1584522131622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522137000
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1584522139505
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584522140584
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1584522142916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1584522156941
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1584522157419
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1584522157922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1584522158351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522188244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522393805
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584522395147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522401433
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522405581
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1584522405591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.export",1584522405591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1584522426393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522428693
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522443342
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522453614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522457148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522458596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522461507
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522462572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522767727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584522767773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584523451737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584523457769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584523498902
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584523501613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584523730191
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584523730211
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584523735732
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584523739987
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584523740062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584523899420
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584523901558
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584523939528
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584524150144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584524285350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584524331620
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584524453436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584524455520
error,log,,,"Internal Error",1584524459016
error,log,,,"Problems encountered while deleting resources.",1584524459016
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584524464208
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1584524464218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1584524464218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584524467444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584524469994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584524470902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584524560172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584524566842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584524674578
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584524680588
error,log,,,"Internal Error",1584524683041
error,log,,,"Problems encountered while deleting resources.",1584524683042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584524685208
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1584524685217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1584524685217
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584524689700
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584524689756
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584524691246
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584524691310
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584524691310
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584524693112
