what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1584452469475
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1584452470343
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452470653
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452474582
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584452478842
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452481662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452483471
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1584452483758
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584452486030
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1584452486249
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584452494159
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584452521772
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1584452545064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1584452546125
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1584452552967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452553357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452556456
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1584452603106
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584452606601
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1584452616303
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1584452617224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452617513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452625152
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584452626098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452630030
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452631801
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1584452632104
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584452634143
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1584452634352
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584452642060
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584452657461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1584452680302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1584452686175
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1584452688190
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1584452689095
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452689382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452693391
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584452701849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452705219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452706997
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1584452707288
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584452709259
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1584452709468
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584452713392
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584452723902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1584452726014
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1584452726567
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452726886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452730893
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584452735592
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584452739548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452742428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452744349
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1584452744646
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584452746796
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1584452746997
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584452751066
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584452769036
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1584452785151
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1584452792542
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1584452793463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452793771
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452796788
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1584452799322
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584452809678
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1584452810329
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1584452812110
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1584452819559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452819844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452827586
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584452828098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452831012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452832942
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1584452833232
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584452835221
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1584452835419
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop] return code: 4, 'other error'",1584452838664
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/d/QuartusProject/NiosPheripheral/software/seven_seg/seven_seg.elf] return code: 4, 'other error'",1584452841748
error,log,,,"Downloading ELF Process failed",1584452841749
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452841773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452849311
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1584452854700
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1584452857127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452857417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452860610
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584452864907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452876430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452878656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452884156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452886589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452887233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452890778
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584452890901
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1584452892195
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584452907364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452909799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452911577
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1584452911880
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584452913865
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1584452914045
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop] return code: 4, 'other error'",1584452916620
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/d/QuartusProject/NiosPheripheral/software/seven_seg/seven_seg.elf] return code: 4, 'other error'",1584452919650
error,log,,,"Downloading ELF Process failed",1584452919651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452919667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452922760
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584452926725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1584452932010
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584452933522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452936769
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584452939345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452939374
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1584452939389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1584452939389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452943193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452964160
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584452966177
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1584452966240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1584452970718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1584452971982
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1584452978919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452979236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584452994188
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1584452998043
error,log,,,"WARNING: Prevented recursive attempt to activate part org.eclipse.cdt.ui.editor.CEditor while still in the middle of activating part org.eclipse.ui.navigator.ProjectExplorer",1584452998343
error,log,,,"WARNING: Prevented recursive attempt to activate part org.eclipse.cdt.ui.editor.CEditor while still in the middle of activating part org.eclipse.ui.navigator.ProjectExplorer",1584452998344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584453009667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1584453011551
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1584453011830
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1584453013816
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1584453013999
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop] return code: 4, 'other error'",1584453016571
